"도로형태별","시간대별","월별","항목","단위","2017 년","2018 년","2019 년","2020 년","2021 년",
"고가도로위","22시-24시","8월","사고건수[건]","건","4","4","1","5","4",
"고가도로위","22시-24시","8월","사망자수[명]","명","0","0","0","0","0",
"고가도로위","22시-24시","8월","부상자수[명]","명","4","7","4","8","4",
"고가도로위","22시-24시","9월","사고건수[건]","건","3","4","1","3","8",
"고가도로위","22시-24시","9월","사망자수[명]","명","0","0","0","0","0",
"고가도로위","22시-24시","9월","부상자수[명]","명","8","7","2","6","9",
"고가도로위","22시-24시","10월","사고건수[건]","건","5","3","1","4","3",
"고가도로위","22시-24시","10월","사망자수[명]","명","1","0","0","0","0",
"고가도로위","22시-24시","10월","부상자수[명]","명","14","4","1","7","4",
"고가도로위","22시-24시","11월","사고건수[건]","건","2","3","7","5","3",
"고가도로위","22시-24시","11월","사망자수[명]","명","1","0","0","0","0",
"고가도로위","22시-24시","11월","부상자수[명]","명","5","7","12","8","4",
"고가도로위","22시-24시","12월","사고건수[건]","건","4","4","2","4","5",
"고가도로위","22시-24시","12월","사망자수[명]","명","1","0","0","0","0",
"고가도로위","22시-24시","12월","부상자수[명]","명","23","7","6","5","10",
"교차로부근","00시-02시","전체","사고건수[건]","건","1847","1850","1616","1568","989",
"교차로부근","00시-02시","전체","사망자수[명]","명","42","24","19","17","17",
"교차로부근","00시-02시","전체","부상자수[명]","명","3056","3086","2592","2502","1460",
"교차로부근","00시-02시","1월","사고건수[건]","건","160","189","109","114","42",
"교차로부근","00시-02시","1월","사망자수[명]","명","3","3","0","0","1",
"교차로부근","00시-02시","1월","부상자수[명]","명","279","309","172","190","63",
"교차로부근","00시-02시","2월","사고건수[건]","건","137","172","128","148","67",
"교차로부근","00시-02시","2월","사망자수[명]","명","2","1","3","0","1",
"교차로부근","00시-02시","2월","부상자수[명]","명","236","295","202","237","91",
"교차로부근","00시-02시","3월","사고건수[건]","건","123","160","120","147","85",
"교차로부근","00시-02시","3월","사망자수[명]","명","6","1","2","1","1",
"교차로부근","00시-02시","3월","부상자수[명]","명","194","259","202","225","120",
"교차로부근","00시-02시","4월","사고건수[건]","건","156","166","117","142","81",
"교차로부근","00시-02시","4월","사망자수[명]","명","5","5","0","5","0",
"교차로부근","00시-02시","4월","부상자수[명]","명","247","255","193","209","133",
"교차로부근","00시-02시","5월","사고건수[건]","건","153","153","127","152","88",
"교차로부근","00시-02시","5월","사망자수[명]","명","5","1","4","5","2",
"교차로부근","00시-02시","5월","부상자수[명]","명","246","248","189","245","126",
"교차로부근","00시-02시","6월","사고건수[건]","건","151","141","113","144","91",
"교차로부근","00시-02시","6월","사망자수[명]","명","1","1","0","0","2",
"교차로부근","00시-02시","6월","부상자수[명]","명","232","226","205","208","140",
"교차로부근","00시-02시","7월","사고건수[건]","건","170","148","119","173","100",
"교차로부근","00시-02시","7월","사망자수[명]","명","4","1","1","0","2",
"교차로부근","00시-02시","7월","부상자수[명]","명","273","277","194","307","147",
"교차로부근","00시-02시","8월","사고건수[건]","건","167","175","130","144","70",
"교차로부근","00시-02시","8월","사망자수[명]","명","4","3","2","1","1",
"교차로부근","00시-02시","8월","부상자수[명]","명","261","281","206","249","95",
"교차로부근","00시-02시","9월","사고건수[건]","건","127","135","162","115","64",
"교차로부근","00시-02시","9월","사망자수[명]","명","0","1","3","3","4",
"교차로부근","00시-02시","9월","부상자수[명]","명","219","243","232","175","86",
"교차로부근","00시-02시","10월","사고건수[건]","건","147","141","161","116","85",
"교차로부근","00시-02시","10월","사망자수[명]","명","5","1","1","0","1",
"교차로부근","00시-02시","10월","부상자수[명]","명","248","245","272","189","121",
"교차로부근","00시-02시","11월","사고건수[건]","건","158","133","151","108","130",
"교차로부근","00시-02시","11월","사망자수[명]","명","3","4","2","1","1",
"교차로부근","00시-02시","11월","부상자수[명]","명","279","217","227","180","208",
"교차로부근","00시-02시","12월","사고건수[건]","건","198","137","179","65","86",
"교차로부근","00시-02시","12월","사망자수[명]","명","4","2","1","1","1",
"교차로부근","00시-02시","12월","부상자수[명]","명","342","231","298","88","130",
"교차로부근","02시-04시","전체","사고건수[건]","건","958","1120","915","774","431",
"교차로부근","02시-04시","전체","사망자수[명]","명","22","19","18","12","6",
"교차로부근","02시-04시","전체","부상자수[명]","명","1578","1787","1424","1236","636",
"교차로부근","02시-04시","1월","사고건수[건]","건","96","95","63","60","23",
"교차로부근","02시-04시","1월","사망자수[명]","명","2","1","1","1","2",
"교차로부근","02시-04시","1월","부상자수[명]","명","160","163","92","103","30",
"교차로부근","02시-04시","2월","사고건수[건]","건","63","118","87","66","28",
"교차로부근","02시-04시","2월","사망자수[명]","명","1","3","0","2","1",
"교차로부근","02시-04시","2월","부상자수[명]","명","93","193","141","106","45",
"교차로부근","02시-04시","3월","사고건수[건]","건","83","82","77","58","42",
"교차로부근","02시-04시","3월","사망자수[명]","명","2","1","3","1","0",
"교차로부근","02시-04시","3월","부상자수[명]","명","138","132","119","96","60",
"교차로부근","02시-04시","4월","사고건수[건]","건","64","110","74","64","31",
"교차로부근","02시-04시","4월","사망자수[명]","명","0","4","1","1","0",
"교차로부근","02시-04시","4월","부상자수[명]","명","105","152","115","96","47",
"교차로부근","02시-04시","5월","사고건수[건]","건","83","87","85","77","45",
"교차로부근","02시-04시","5월","사망자수[명]","명","2","3","3","1","0",
"교차로부근","02시-04시","5월","부상자수[명]","명","132","121","135","111","68",
"교차로부근","02시-04시","6월","사고건수[건]","건","65","95","72","80","39",
"교차로부근","02시-04시","6월","사망자수[명]","명","2","0","0","1","1",
"교차로부근","02시-04시","6월","부상자수[명]","명","109","157","115","134","57",
"교차로부근","02시-04시","7월","사고건수[건]","건","87","84","74","95","36",
"교차로부근","02시-04시","7월","사망자수[명]","명","3","1","2","0","0",
"교차로부근","02시-04시","7월","부상자수[명]","명","149","138","114","147","55",
"교차로부근","02시-04시","8월","사고건수[건]","건","79","106","80","83","30",
"교차로부근","02시-04시","8월","사망자수[명]","명","2","2","1","1","1",
"교차로부근","02시-04시","8월","부상자수[명]","명","124","169","109","126","44",
"교차로부근","02시-04시","9월","사고건수[건]","건","76","87","85","50","26",
"교차로부근","02시-04시","9월","사망자수[명]","명","2","1","1","1","0",
"교차로부근","02시-04시","9월","부상자수[명]","명","121","134","137","85","35",
"교차로부근","02시-04시","10월","사고건수[건]","건","95","93","63","52","30",
"교차로부근","02시-04시","10월","사망자수[명]","명","1","1","3","2","1",
"교차로부근","02시-04시","10월","부상자수[명]","명","159","145","114","82","41",
"교차로부근","02시-04시","11월","사고건수[건]","건","78","68","74","60","60",
"교차로부근","02시-04시","11월","사망자수[명]","명","2","1","2","1","0",
"교차로부근","02시-04시","11월","부상자수[명]","명","127","114","113","102","96",
"교차로부근","02시-04시","12월","사고건수[건]","건","89","95","81","29","41",
"교차로부근","02시-04시","12월","사망자수[명]","명","3","1","1","0","0",
"교차로부근","02시-04시","12월","부상자수[명]","명","161","169","120","48","58",
"교차로부근","04시-06시","전체","사고건수[건]","건","957","990","971","800","530",
"교차로부근","04시-06시","전체","사망자수[명]","명","36","23","31","31","22",
"교차로부근","04시-06시","전체","부상자수[명]","명","1432","1491","1405","1135","721",
"교차로부근","04시-06시","1월","사고건수[건]","건","70","72","65","63","24",
"교차로부근","04시-06시","1월","사망자수[명]","명","3","2","4","3","0",
"교차로부근","04시-06시","1월","부상자수[명]","명","114","105","82","76","28",
"교차로부근","04시-06시","2월","사고건수[건]","건","91","80","72","90","34",
"교차로부근","04시-06시","2월","사망자수[명]","명","1","0","0","5","2",
"교차로부근","04시-06시","2월","부상자수[명]","명","129","122","101","130","45",
"교차로부근","04시-06시","3월","사고건수[건]","건","69","89","102","69","54",
"교차로부근","04시-06시","3월","사망자수[명]","명","4","2","4","4","0",
"교차로부근","04시-06시","3월","부상자수[명]","명","109","143","158","99","73",
"교차로부근","04시-06시","4월","사고건수[건]","건","80","79","54","73","48",
"교차로부근","04시-06시","4월","사망자수[명]","명","4","3","1","2","1",
"교차로부근","04시-06시","4월","부상자수[명]","명","121","119","74","104","67",
"교차로부근","04시-06시","5월","사고건수[건]","건","70","81","86","73","48",
"교차로부근","04시-06시","5월","사망자수[명]","명","1","2","0","0","2",
"교차로부근","04시-06시","5월","부상자수[명]","명","116","130","125","109","73",
"교차로부근","04시-06시","6월","사고건수[건]","건","70","83","75","47","31",
"교차로부근","04시-06시","6월","사망자수[명]","명","1","1","3","1","6",
"교차로부근","04시-06시","6월","부상자수[명]","명","112","129","114","66","44",
"교차로부근","04시-06시","7월","사고건수[건]","건","77","76","71","75","57",
"교차로부근","04시-06시","7월","사망자수[명]","명","1","4","2","2","1",
"교차로부근","04시-06시","7월","부상자수[명]","명","106","110","100","103","77",
"교차로부근","04시-06시","8월","사고건수[건]","건","81","83","85","70","47",
"교차로부근","04시-06시","8월","사망자수[명]","명","2","3","5","4","3",
"교차로부근","04시-06시","8월","부상자수[명]","명","127","123","126","87","64",
"교차로부근","04시-06시","9월","사고건수[건]","건","109","78","76","66","35",
"교차로부근","04시-06시","9월","사망자수[명]","명","9","2","2","2","1",
"교차로부근","04시-06시","9월","부상자수[명]","명","152","117","98","95","45",
"교차로부근","04시-06시","10월","사고건수[건]","건","81","102","112","71","45",
"교차로부근","04시-06시","10월","사망자수[명]","명","4","0","2","5","4",
"교차로부근","04시-06시","10월","부상자수[명]","명","124","133","157","107","58",
"교차로부근","04시-06시","11월","사고건수[건]","건","83","86","86","59","51",
"교차로부근","04시-06시","11월","사망자수[명]","명","3","2","5","0","1",
"교차로부근","04시-06시","11월","부상자수[명]","명","115","130","147","97","64",
"교차로부근","04시-06시","12월","사고건수[건]","건","76","81","87","44","56",
"교차로부근","04시-06시","12월","사망자수[명]","명","3","2","3","3","1",
"교차로부근","04시-06시","12월","부상자수[명]","명","107","130","123","62","83",
