RECV_DEPT_NM,RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,SME_EVT_YN
대전청,1635472565,13,10,215,1,0,127.40466,36.341686,-1
충남청,1635474992,19,10,215,1,충청남도 아산시 권곡동 (행정:온양3동) 524-15,127.007835,36.789288,1
충남청,1635475363,31,10,215,2,세종특별자치시 세종시 새롬동 (행정:새롬동),127.24942,36.4874,-1
충남청,1635480618,19,10,215,1,충청남도 아산시 선장면 신성리(행정:선장면) 157-2,126.88822,36.7715,-1
충남청,1635480915,19,10,215,2,충청남도 아산시 좌부동 (행정:온양6동) 251-1,127.02368,36.760437,-1
대전청,1635473828,13,10,215,2,0,127.40466,36.341686,-1
충남청,1635475478,19,10,215,1,충청남도 천안시 서북구 두정동 (행정:부성1동) 1588,127.14426,36.838467,-1
충남청,1635475785,19,10,215,1,충청남도 보령시 오천면 외연도리(오천면) 274,126.07861,36.230835,-1
대전청,1635481243,13,10,215,3,대전광역시 서구 복수동 (행정:복수동) 611-2,127.3799,36.302456,1
충남청,1635394182,31,10,215,1,세종특별자치시 세종시 보람동 (행정:보람동),127.29108,36.477783,-1
충남청,1635398084,19,10,215,1,충청남도 공주시 송선동 (행정:월송동) 465-1,127.165504,36.481422,-1
충남청,1635396635,19,10,215,2,충청남도 당진시 수청동(당진1동) 998,126.64711,36.901146,-1
충남청,1635396780,19,10,215,2,충청남도 서산시 부석면 송시리(행정:부석면),126.38202,36.729557,-1
충남청,1635482532,19,10,215,2,충청남도 아산시 온천동 (행정:온양1동) 85-12,127.00459,36.78219,-1
충남청,1635392531,19,10,215,2,충청남도 천안시 서북구 백석동 (행정:백석동) 910,127.119255,36.820915,-1
충남청,1635395902,19,10,215,1,충청남도 아산시 배방읍 북수리(배방읍) 1178,127.06636,36.770252,-1
대전청,1635397084,13,10,215,1,0,127.40466,36.341686,-1
충남청,1635489133,31,10,215,2,세종특별자치시 세종시 전동면 노장리(행정:전동면) 648-6,127.26683,36.653957,-1
충남청,1635489317,19,10,215,2,충청남도 아산시 온천동 (행정:온양2동) 468,126.9994,36.77986,-1
충남청,1635393404,19,10,215,1,충청남도 공주시 금성동 (행정:웅진동) 95-5,127.11843,36.46659,-1
충남청,1635394751,19,10,215,1,충청남도 보령시 웅천읍 대창리(행정:웅천읍) 962-6,126.60702,36.22724,-1
충남청,1635396992,19,10,215,1,충청남도 아산시 모종동 (행정:온양3동) 99,127.02426,36.77994,-1
충남청,1635394786,31,10,215,1,세종특별자치시 세종시 고운동 (행정:고운동) 2111,127.23473,36.52253,-1
충남청,1635392933,19,10,215,2,0,0.0,0.0,-1
대전청,1635390404,13,10,215,2,0,127.40466,36.341686,-1
충남청,1635152289,19,10,215,2,충청남도 서산시 대산읍 화곡리(행정:대산읍) 59-18,126.443344,36.99211,-1
충남청,1635390677,19,10,215,2,충청남도 아산시 배방읍 장재리(행정:배방읍) 1348,127.099045,36.78973,-1
충남청,1635390246,19,10,215,1,충청남도 천안시 서북구 백석동 (행정:백석동) 741,127.11028,36.83327,-1
충남청,1635390949,19,10,215,1,0,0.0,0.0,-1
충남청,1635389654,19,10,215,1,충청남도 아산시 온천동 (행정:온양1동) 1626,127.00254,36.78997,-1
대전청,1635499970,13,10,215,1,대전광역시 유성구 궁동 (행정:온천2동),127.35379,36.360634,-1
충남청,1635391015,19,10,215,1,충청남도 아산시 신창면 행목리(행정:신창면),126.956245,36.782192,-1
대전청,1635385651,13,10,215,2,대전광역시 중구 대흥동 (행정:대흥동) 496-1,127.42259,36.32669,-1
대전청,1635385769,13,10,215,1,0,127.40466,36.341686,-1
충남청,1635154030,19,10,215,2,충청남도 서산시 동문동 (행정:동문2동) 311-4,126.45823,36.783077,-1
충남청,1635388404,19,10,215,3,0,0.0,0.0,-1
충남청,1635502714,19,10,215,1,충청남도 논산시 연산면 한전리(행정:연산면) 326-3,127.18651,36.209175,1
충남청,1635405753,19,10,215,3,충청남도 천안시 동남구 신방동 (행정:신방동) 1024,127.129776,36.778896,-1
충남청,1635511594,12,10,215,1,광주광역시 북구 양산동 (행정:양산동) 254-24,126.87167,35.20858,0
충남청,1635404848,19,10,215,2,충청남도 아산시 음봉면 덕지리(행정:음봉면) 580,127.07348,36.8406,-1
대전청,1635407853,13,10,215,2,0,0.0,0.0,-1
대전청,1635512636,13,10,215,2,대전광역시 유성구 죽동 (행정:노은2동) 629,127.32538,36.378742,-1
충남청,1635511594,19,10,215,1,광주광역시 북구 양산동 (행정:양산동) 254-24,126.87167,35.20858,-1
대전청,1635405808,13,10,215,1,대전광역시 동구 용운동 (행정:용운동) 산31-37,127.46203,36.33191,-1
충남청,1635413750,19,10,215,2,0,0.0,0.0,-1
충남청,1635886251,19,10,215,2,충청남도 부여군 부여읍 동남리(행정:부여읍) 9-15,126.9182,36.279724,-1
대전청,1635414314,13,10,215,2,충청남도 논산시 벌곡면 어곡리(행정:벌곡면) 240-3,127.30938,36.21563,-1
충남청,1635414100,19,10,215,2,충청남도 아산시 음봉면 월랑리(음봉면) 702,127.07072,36.843937,1
충남청,1635416675,13,10,215,2,대전광역시 유성구 용계동 (행정:진잠동) 666-7,127.33684,36.33031,0
대전청,1635414314,19,10,215,2,충청남도 논산시 벌곡면 어곡리(행정:벌곡면) 240-3,127.30938,36.21563,0
충남청,1635416674,19,10,215,2,대전광역시 유성구 용계동 (행정:진잠동) 666-7,127.33684,36.33031,-1
충남청,1635381655,19,10,215,2,충청남도 홍성군 홍북읍 신경리(행정:홍북읍) 1168,126.67195,36.652676,-1
충남청,1635385233,19,10,215,2,충청남도 공주시 산성동 (행정:웅진동) 190-1,127.12362,36.457565,-1
충남청,1635383191,19,10,215,2,충청남도 천안시 동남구 목천읍 삼성리(행정:목천읍) 9-12,127.17728,36.759113,-1
충남청,1635381914,19,10,215,1,충청남도 아산시 실옥동(온양4동) 20-48,126.99612,36.78894,-1
충남청,1635384113,19,10,215,1,0,0.0,0.0,-1
충남청,1635382035,19,10,215,1,충청남도 아산시 실옥동(온양4동) 20-48,126.99599,36.788902,-1
충남청,1635382212,19,10,215,1,0,0.0,0.0,-1
대전청,1635381530,13,10,215,1,대전광역시 대덕구 중리동 (행정:중리동) 358,127.41813,36.35846,1
충남청,1635381088,19,10,215,3,0,0.0,0.0,-1
충남청,1635381388,19,10,215,1,충청남도 아산시 온천동 (행정:온양2동) 580,126.99849,36.77626,-1
충남청,1635895876,19,10,215,1,0,0.0,0.0,-1
충남청,1635726378,19,10,215,2,0,0.0,0.0,-1
충남청,1635930796,19,10,215,1,충청남도 아산시 염치읍 서원리(염치읍) 290,126.96377,36.844177,-1
충남청,1635673944,19,10,215,1,충청남도 금산군 추부면 마전리(추부면) 683-17,127.45757,36.195576,1
충남청,1635729312,19,10,215,1,충청남도 예산군 예산읍 신례원리(행정:예산읍) 297-3,126.8433,36.7256,-1
충남청,1635727654,19,10,215,2,충청남도 천안시 서북구 쌍용동 (행정:쌍용2동) 566,127.12525,36.798023,-1
충남청,1635727818,19,10,215,1,0,0.0,0.0,-1
대전청,1635927569,13,10,215,2,대전광역시 유성구 지족동 (행정:노은3동) 1030,127.30927,36.384483,-1
충남청,1635674121,19,10,215,1,충청남도 금산군 추부면 마전리(추부면) 683-17,127.45757,36.195576,1
충남청,1635728087,19,10,215,1,0,0.0,0.0,-1
충남청,1635928161,19,10,215,2,충청남도 논산시 강경읍 산양리(행정:강경읍) 255-3,127.02021,36.152218,-1
충남청,1635728664,19,10,215,1,충청남도 서산시 대산읍 대죽리(대산읍) 640-20,126.40806,37.01278,-1
충남청,1635161824,19,10,215,2,충청남도 당진시 순성면 봉소리(순성면) 122-5,126.71475,36.84336,1
충남청,1635161581,19,10,215,2,충청남도 당진시 순성면 봉소리(행정:순성면) 102-2,126.7145,36.843266,1
대전청,1635660222,13,10,215,3,대전광역시 유성구 탑립동(관평동) 산18-2,127.39694,36.40972,-1
충남청,1635900017,19,10,215,2,충청남도 공주시 우성면 봉현리(행정:우성면) 산97,126.96255,36.469273,-1
충남청,1635899769,19,10,215,1,충청남도 아산시 실옥동(온양4동) 20-48,126.995964,36.788994,-1
대전청,1635902243,13,10,215,1,0,127.40466,36.341686,-1
충남청,1635903178,19,10,215,2,0,0.0,0.0,-1
충남청,1635669089,15,10,215,1,경기도 평택시 팽성읍 노와리(행정:팽성읍) 산46-14,127.094925,36.951324,0
충남청,1635897239,19,10,215,1,충청남도 당진시 송악읍 중흥리(행정:송악읍) 886,126.74484,36.93098,-1
대전청,1635898898,13,10,215,1,대전광역시 서구 갈마동 (행정:갈마2동) 308-1,127.369774,36.351948,-1
충남청,1635668143,19,10,215,2,충청남도 태안군 이원면 내리(행정:이원면) 595-1,126.301674,36.938625,1
충남청,1635667069,19,10,215,2,충청남도 태안군 이원면 내리(행정:이원면) 595-1,126.301674,36.938625,-1
충남청,1635669088,19,10,215,1,경기도 평택시 팽성읍 노와리(행정:팽성읍) 산46-14,127.094925,36.951324,-1
충남청,1635603694,19,10,215,1,0,0.0,0.0,-1
대전청,1636096630,13,10,215,1,대전광역시 동구 자양동(자양동) 201,127.45188,36.341686,1
충남청,1636095985,19,10,215,1,0,0.0,0.0,-1
충남청,1636093153,19,10,215,3,충청남도 아산시 온천동 (행정:온양1동) 1029,126.99766,36.793247,-1
충남청,1636093034,19,10,215,1,충청남도 예산군 고덕면 대천리(행정:고덕면) 698,126.70324,36.744778,-1
충남청,1635952855,31,10,215,2,세종특별자치시 세종시 종촌동 (행정:종촌동) 673,127.2475,36.502754,-1
충남청,1636093757,19,10,215,2,충청남도 천안시 동남구 신방동 (행정:신방동) 905,127.13102,36.78908,-1
충남청,1635579362,31,10,215,1,세종특별자치시 세종시 전의면 영당리(행정:전의면) 22,127.190674,36.659306,-1
충남청,1636509869,19,10,215,1,충청남도 아산시 실옥동 (행정:온양4동) 20-48,126.995964,36.788998,-1
충남청,1636511052,19,10,215,1,0,0.0,0.0,-1
충남청,1636509367,19,10,215,1,0,0.0,0.0,-1
충남청,1635594956,19,10,215,2,충청남도 천안시 서북구 쌍용동 (행정:쌍용2동) 568,127.125305,36.79669,1
충남청,1636505191,19,10,215,1,충청남도 천안시 서북구 성환읍 도하리(성환읍) 337-14,127.16818,36.94536,-1
충남청,1636504987,19,10,215,1,충청남도 부여군 내산면 운치리(행정:내산면) 551-4,126.78362,36.272,1
충남청,1636508372,19,10,215,2,0,0.0,0.0,-1
충남청,1636505884,19,10,215,1,0,0.0,0.0,-1
충남청,1636096745,19,10,215,3,충청남도 논산시 취암동(취암동) 504-3,127.09472,36.194443,-1
충남청,1636097099,19,10,215,1,충청남도 공주시 웅진동 (행정:웅진동) 242-18,127.109634,36.455814,-1
충남청,1635767963,19,10,215,2,0,0.0,0.0,-1
충남청,1635767374,19,10,215,2,충청남도 아산시 용화동 (행정:온양5동) 1623,127.01257,36.772835,-1
충남청,1635599556,19,10,215,2,전라북도 전주시 완산구 효자동2가 (행정:효자4동) 1192-1,127.09861,35.80911,1
충남청,1635734187,19,10,215,2,충청남도 당진시 석문면 삼봉리(행정:석문면) 555-1,126.55171,37.00585,-1
충남청,1635734197,19,10,215,1,충청남도 서산시 해미면 대곡리(해미면) 산132,126.583115,36.684006,-1
충남청,1635730588,31,10,215,3,세종특별자치시 세종시 어진동(도담동) 634,127.265,36.49917,-1
충남청,1635734938,19,10,215,2,충청남도 당진시 읍내동(당진1동) 230-4,126.632675,36.89547,-1
충남청,1635731531,19,10,215,1,충청남도 태안군 근흥면 용신리(행정:근흥면) 519-1,126.227936,36.713093,1
충남청,1635733952,19,10,215,2,0,0.0,0.0,-1
충남청,1635599556,20,10,215,2,전라북도 전주시 완산구 효자동2가 (행정:효자4동) 1192-1,127.09861,35.80911,0
충남청,1635735252,19,10,215,2,충청남도 아산시 실옥동(온양4동) 20-48,126.995964,36.788994,-1
충남청,1635732357,19,10,215,2,충청남도 천안시 서북구 와촌동(봉명동) 106-22,127.1445,36.810184,-1
대전청,1635731263,13,10,215,2,0,127.40466,36.341686,-1
대전청,1635731375,13,10,215,1,대전광역시 유성구 죽동 (행정:노은2동) 629,127.32538,36.378742,-1
충남청,1635732716,19,10,215,2,충청남도 천안시 서북구 두정동(부성2동) 700,127.133286,36.833454,-1
충남청,1635732882,19,10,215,2,충청남도 아산시 신창면 읍내리(신창면) 646,126.93277,36.770813,-1
충남청,1635733074,19,10,215,1,0,0.0,0.0,-1
충남청,1635558509,19,10,215,2,0,0.0,0.0,-1
충남청,1635908907,19,10,215,2,울산광역시 울주군 범서읍 구영리(행정:범서읍) 716-2,129.24042,35.5764,-1
충남청,1635903377,19,10,215,2,충청남도 아산시 실옥동(온양4동) 20-48,126.995964,36.788994,-1
충남청,1635908273,19,10,215,1,충청남도 서천군 종천면 석촌리(종천면) 692,126.70318,36.113113,-1
충남청,1635648302,19,10,215,1,0,0.0,0.0,-1
충남청,1635653018,19,10,215,1,0,0.0,0.0,-1
대전청,1635554682,13,10,215,2,대전광역시 동구 천동 (행정:효동) 540,127.44288,36.315723,-1
충남청,1635905237,19,10,215,1,충청남도 천안시 서북구 성성동 (행정:부성2동) 696,127.13225,36.842518,-1
충남청,1635903655,19,10,215,1,충청남도 천안시 동남구 영성동 (행정:중앙동) 170-2,127.15041,36.79896,1
충남청,1635947797,19,10,215,2,충청남도 논산시 반월동 (행정:취암동) 105-3,127.08432,36.20479,-1
충남청,1636511723,19,10,215,2,충청남도 천안시 서북구 불당동 (행정:불당동) 1537-1,127.10817,36.81294,-1
충남청,1635908907,14,10,215,2,울산광역시 울주군 범서읍 구영리(행정:범서읍) 716-2,129.24042,35.5764,0
대전청,1635824733,13,10,215,1,대전광역시 대덕구 신탄진동 거주자,127.428925,36.442036,-1
충남청,1635824223,19,10,215,1,충청남도 아산시 배방읍 장재리(행정:배방읍),127.090675,36.788666,-1
충남청,1635825007,31,10,215,1,세종특별자치시 세종시 장군면 봉안리(장군면) 341-3,127.21917,36.49972,-1
충남청,1635826410,19,10,215,3,충청남도 천안시 동남구 구룡동(청룡동) 374-2,127.148056,36.75778,-1
충남청,1635826799,19,10,215,2,충청남도 예산군 삽교읍 목리(행정:삽교읍) 894-1,126.67216,36.662918,-1
남대전지구대,1635826003,13,10,215,1,대전광역시 중구 문창동 (행정:문창동) 365-11,127.43793,36.314552,-1
충남청,1635825344,19,10,215,1,충청남도 당진시 송악읍 중흥리(행정:송악읍) 375-19,126.7436,36.938366,-1
충남청,1635821871,19,10,215,2,충청남도 당진시 수청동(당진1동) 998,126.64717,36.901226,-1
충남청,1635822024,31,10,215,2,세종특별자치시 세종시 연서면 봉암리(행정:연서면) 112-6,127.28388,36.56508,-1
충남청,1635823631,19,10,215,1,0,0.0,0.0,-1
대전청,1635823847,13,10,215,1,대전광역시 서구 둔산동 (행정:둔산1동) 1498,127.38985,36.349995,-1
충남청,1635827839,19,10,215,2,충청남도 천안시 서북구 두정동 (행정:부성2동) 707,127.131966,36.8332,-1
충남청,1635915057,19,10,215,1,0,0.0,0.0,-1
대전청,1635913758,13,10,215,2,대전광역시 서구 용문동(용문동) 225-44,127.40466,36.341686,-1
충남청,1635914839,19,10,215,1,충청남도 아산시 탕정면 명암리(행정:탕정면),127.058395,36.82269,-1
충남청,1635914941,19,10,215,2,충청남도 태안군 근흥면 용신리(행정:근흥면) 411,126.22975,36.715195,-1
충남청,1635915705,19,10,215,1,충청남도 아산시 음봉면 소동리(행정:음봉면) 365-4,127.044205,36.866795,1
충남청,1635915104,19,10,215,1,충청남도 태안군 태안읍 평천리(행정:태안읍) 783-4,126.308464,36.745644,-1
대전청,1635838994,13,10,215,2,대전광역시 서구 괴정동 (행정:괴정동) 53-23,127.38536,36.338387,-1
충남청,1635915932,19,10,215,2,충청남도 서천군 서천읍 군사리(서천읍) 519-1,126.691505,36.07748,-1
충남청,1635839358,19,10,215,1,충청남도 천안시 서북구 불당동 (행정:불당동),127.10806,36.817772,-1
충남청,1635839362,19,10,215,2,충청남도 논산시 취암동 (행정:취암동) 1047-7,127.08832,36.20109,-1
충남청,1635842245,19,10,215,2,충청남도 천안시 서북구 성거읍 문덕리(행정:성거읍) 187-4,127.18265,36.87676,-1
충남청,1635839365,31,10,215,2,세종특별자치시 세종시 고운동 (행정:고운동) 1705,127.23863,36.50603,-1
충남청,1635763789,19,10,215,2,충청남도 공주시 웅진동 (행정:웅진동) 242-18,127.109634,36.455814,-1
대전청,1635816950,13,10,215,2,대전광역시 중구 태평동 (행정:태평1동) 312-2,127.40149,36.32387,-1
충남청,1635817519,19,10,215,2,충청남도 천안시 동남구 신방동 (행정:신방동),127.13234,36.772667,-1
충남청,1635816127,19,10,215,2,충청남도 아산시 온천동(온양1동) 85-12,127.00459,36.78219,-1
충남청,1635548569,19,10,215,1,충청남도 당진시 석문면 통정리(행정:석문면) 382-16,126.59236,36.98099,-1
충남청,1635814527,31,10,215,1,세종특별자치시 세종시 보람동 (행정:보람동),127.29108,36.477783,-1
충남청,1635563022,19,10,215,2,충청남도 천안시 동남구 구성동 (행정:청룡동) 259,127.163445,36.792572,-1
충남청,1635815993,19,10,215,1,경기도 평택시 통복동 (행정:통복동) 73-1,127.08561,36.99835,-1
충남청,1635815993,15,10,215,1,경기도 평택시 통복동 (행정:통복동) 73-1,127.08561,36.99835,0
